instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,holiday
10375,03/13/12,1,1,3,9,0,2,1,1,0.48,0.4697,0.82,0.2836,18,324,342,0
10376,03/13/12,1,1,3,10,0,2,1,1,0.52,0.5,0.77,0.2239,28,115,143,0
10377,03/13/12,1,1,3,11,0,2,1,1,0.54,0.5152,0.73,0.2836,64,155,219,0
10378,03/13/12,1,1,3,12,0,2,1,1,0.6,0.6061,0.6,0.2836,47,197,244,0
10379,03/13/12,1,1,3,13,0,2,1,1,0.6,0.6061,0.6,0.3881,53,180,233,0
10380,03/13/12,1,1,3,14,0,2,1,1,0.64,0.6212,0.53,0.3284,52,160,212,0
10381,03/13/12,1,1,3,15,0,2,1,1,0.7,0.6364,0.39,0.2239,68,196,264,0
10382,03/13/12,1,1,3,16,0,2,1,1,0.72,0.6515,0.34,0.3881,53,312,365,0
10383,03/13/12,1,1,3,17,0,2,1,1,0.7,0.6364,0.37,0.1045,62,614,676,0
10384,03/13/12,1,1,3,18,0,2,1,1,0.7,0.6364,0.34,0.2985,96,638,734,0
10385,03/13/12,1,1,3,19,0,2,1,1,0.64,0.6212,0.47,0.2239,50,429,479,0
10386,03/13/12,1,1,3,20,0,2,1,1,0.6,0.6212,0.49,0.1642,45,306,351,0
10387,03/13/12,1,1,3,21,0,2,1,1,0.58,0.5455,0.56,0.1045,44,200,244,0
10388,03/13/12,1,1,3,22,0,2,1,1,0.56,0.5303,0.6,0.0896,24,146,170,0
10389,03/13/12,1,1,3,23,0,2,1,1,0.56,0.5303,0.56,0.1343,8,79,87,0
10390,03/14/12,1,1,3,0,0,3,1,1,0.54,0.5152,0.6,0.1045,5,34,39,0
10391,03/14/12,1,1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896,2,25,27,0
10392,03/14/12,1,1,3,2,0,3,1,1,0.5,0.4848,0.68,0.194,0,2,2,0
10393,03/14/12,1,1,3,3,0,3,1,1,0.48,0.4697,0.72,0.194,1,3,4,0
10394,03/14/12,1,1,3,4,0,3,1,1,0.48,0.4697,0.67,0.0896,1,4,5,0
10395,03/14/12,1,1,3,5,0,3,1,1,0.44,0.4394,0.82,0.1343,2,25,27,0
10396,03/14/12,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121,0
10397,03/14/12,1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,20,348,368,0
10398,03/14/12,1,1,3,8,0,3,1,1,0.44,0.4394,0.82,0,34,628,662,0
10399,03/14/12,1,1,3,9,0,3,1,1,0.52,0.5,0.68,0,26,325,351,0
10400,03/14/12,1,1,3,10,0,3,1,1,0.56,0.5303,0.56,0.1045,38,150,188,0
10401,03/14/12,1,1,3,11,0,3,1,2,0.62,0.6212,0.41,0.1642,65,155,220,0
10402,03/14/12,1,1,3,12,0,3,1,2,0.64,0.6212,0.29,0,55,212,267,0
10403,03/14/12,1,1,3,13,0,3,1,1,0.66,0.6212,0.27,0.2239,57,197,254,0
10404,03/14/12,1,1,3,14,0,3,1,1,0.7,0.6364,0.23,0.3284,61,163,224,0
10405,03/14/12,1,1,3,15,0,3,1,1,0.7,0.6364,0.24,0,86,197,283,0
10406,03/14/12,1,1,3,16,0,3,1,1,0.72,0.6364,0.25,0.194,78,278,356,0
10407,03/14/12,1,1,3,17,0,3,1,1,0.7,0.6364,0.28,0.0896,140,642,782,0
10408,03/14/12,1,1,3,18,0,3,1,1,0.7,0.6364,0.32,0,102,647,749,0
10409,03/14/12,1,1,3,19,0,3,1,1,0.64,0.6212,0.33,0.1642,70,402,472,0
10410,03/14/12,1,1,3,20,0,3,1,1,0.62,0.6212,0.35,0.1045,44,286,330,0
10411,03/14/12,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,47,241,288,0
10412,03/14/12,1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343,43,159,202,0
10413,03/14/12,1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91,0
10414,03/15/12,1,1,3,0,0,4,1,1,0.54,0.5152,0.49,0.1343,14,46,60,0
10415,03/15/12,1,1,3,1,0,4,1,1,0.5,0.4848,0.59,0.1045,15,8,23,0
10416,03/15/12,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0,14,5,19,0
10417,03/15/12,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0,0,7,7,0
10418,03/15/12,1,1,3,4,0,4,1,1,0.44,0.4394,0.77,0.1045,11,3,14,0
10419,03/15/12,1,1,3,5,0,4,1,1,0.46,0.4545,0.67,0,2,24,26,0
10420,03/15/12,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117,0
10421,03/15/12,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381,0
10422,03/15/12,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623,0
10423,03/15/12,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315,0
10424,03/15/12,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,34,130,164,0
10425,03/15/12,1,1,3,11,0,4,1,1,0.56,0.5303,0.6,0.1343,60,151,211,0
10426,03/15/12,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265,0
10427,03/15/12,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273,0
10428,03/15/12,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258,0
10429,03/15/12,1,1,3,15,0,4,1,1,0.72,0.6515,0.32,0.2239,100,187,287,0
10430,03/15/12,1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426,0
10431,03/15/12,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,79,634,713,0
10432,03/15/12,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,98,648,746,0
10433,03/15/12,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425,0
10434,03/15/12,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330,0
10435,03/15/12,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,36,207,243,0
10436,03/15/12,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,32,137,169,0
10437,03/15/12,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.194,12,85,97,0
10438,03/16/12,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,8,49,57,0
10439,03/16/12,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,4,22,26,0
10440,03/16/12,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.194,0,4,4,0
10441,03/16/12,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3,0
10442,03/16/12,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,0,3,3,0
10443,03/16/12,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,2,30,32,0
10444,03/16/12,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99,0
10445,03/16/12,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.194,13,265,278,0
10446,03/16/12,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,28,534,562,0
10447,03/16/12,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0,35,277,312,0
10448,03/16/12,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180,0
10449,03/16/12,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0,40,167,207,0
10450,03/16/12,1,1,3,12,0,5,1,2,0.44,0.4394,0.82,0.1343,72,222,294,0
10451,03/16/12,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260,0
10452,03/16/12,1,1,3,14,0,5,1,2,0.48,0.4697,0.72,0,56,146,202,0
10453,03/16/12,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107,0
10454,03/16/12,1,1,3,16,0,5,1,3,0.48,0.4697,0.77,0,18,111,129,0
10455,03/16/12,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258,0
10456,03/16/12,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408,0
10457,03/16/12,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0,23,273,296,0
10458,03/16/12,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0,31,204,235,0
10459,03/16/12,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0,8,144,152,0
10460,03/16/12,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0,16,132,148,0
10461,03/16/12,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0,22,104,126,0
10462,03/17/12,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100,0
10463,03/17/12,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0,12,57,69,0
10464,03/17/12,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0,10,32,42,0
10465,03/17/12,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0,2,24,26,0
10466,03/17/12,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0,0,2,2,0
10467,03/17/12,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8,0
10468,03/17/12,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30,0
10469,03/17/12,1,1,3,7,0,6,0,2,0.4,0.4091,1,0.1343,29,57,86,0
10470,03/17/12,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,63,155,218,0
10471,03/17/12,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321,0
10472,03/17/12,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443,0
10473,03/17/12,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,226,359,585,0
10474,03/17/12,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651,0
10475,03/17/12,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400,686,0
10476,03/17/12,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690,0
10477,03/17/12,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,357,322,679,0
10478,03/17/12,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0,367,318,685,0
10479,03/17/12,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648,0
10480,03/17/12,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,221,339,560,0
10481,03/17/12,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417,0
10482,03/17/12,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194,89,182,271,0
10483,03/17/12,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,54,169,223,0
10484,03/17/12,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0,58,153,211,0
10485,03/17/12,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185,0
10486,03/18/12,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107,0
10487,03/18/12,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113,0
10488,03/18/12,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56,0
10489,03/18/12,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18,0
10490,03/18/12,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14,0
10491,03/18/12,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6,0
10492,03/18/12,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11,0
10493,03/18/12,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42,0
10494,03/18/12,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96,0
10495,03/18/12,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178,0
10496,03/18/12,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351,0
10497,03/18/12,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368,0
10498,03/18/12,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503,0
10499,03/18/12,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544,0
10500,03/18/12,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521,0
10501,03/18/12,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554,0
10502,03/18/12,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541,0
10503,03/18/12,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541,0
10504,03/18/12,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459,0
10505,03/18/12,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352,0
10506,03/18/12,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,59,139,198,0
10507,03/18/12,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173,0
10508,03/18/12,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100,0
10509,03/18/12,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46,0
10510,03/19/12,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23,0
10511,03/19/12,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15,0
10512,03/19/12,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8,0
10513,03/19/12,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2,0
10514,03/19/12,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0,0,3,3,0
10515,03/19/12,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0,0,31,31,0
10516,03/19/12,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120,0
10517,03/19/12,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,25,329,354,0
10518,03/19/12,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579,0
10519,03/19/12,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331,0
10520,03/19/12,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,56,128,184,0
10521,03/19/12,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201,0
10522,03/19/12,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,71,211,282,0
10523,03/19/12,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,69,194,263,0
10524,03/19/12,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.194,60,200,260,0
10525,03/19/12,1,1,3,15,0,1,1,1,0.64,0.6212,0.57,0.2239,97,189,286,0
10526,03/19/12,1,1,3,16,0,1,1,1,0.66,0.6212,0.5,0.2239,65,320,385,0
10527,03/19/12,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,106,615,721,0
10528,03/19/12,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,120,681,801,0
10529,03/19/12,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549,0
10530,03/19/12,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330,0
10531,03/19/12,1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223,0
10532,03/19/12,1,1,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,17,131,148,0
10533,03/19/12,1,1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,9,45,54,0
10534,03/20/12,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29,0
10535,03/20/12,1,1,3,1,0,2,1,1,0.54,0.5152,0.88,0,6,9,15,0
10536,03/20/12,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10,0
10537,03/20/12,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0,0,3,3,0
10538,03/20/12,1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6,0
10539,03/20/12,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0,0,20,20,0
10540,03/20/12,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100,0
10541,03/20/12,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170,0
10542,03/20/12,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516,0
10543,03/20/12,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325,0
10544,03/20/12,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163,0
10545,03/20/12,1,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230,0
10546,03/20/12,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261,0
10547,03/20/12,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284,0
10548,03/20/12,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248,0
10549,03/20/12,1,1,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,67,177,244,0
10550,03/20/12,1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431,0
10551,03/20/12,1,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750,0
10552,03/20/12,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801,0
10553,03/20/12,1,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555,0
10554,03/20/12,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377,0
10555,03/20/12,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0,38,239,277,0
10556,03/20/12,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0,32,156,188,0
10557,03/20/12,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0,10,80,90,0
10558,03/21/12,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0,4,29,33,0
10559,03/21/12,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26,0
10560,03/21/12,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10,0
10561,03/21/12,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,7,8,0
10562,03/21/12,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,0,4,4,0
10563,03/21/12,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39,0
10564,03/21/12,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149,0
10565,03/21/12,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372,0
10566,03/21/12,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535,0
10567,03/21/12,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,38,255,293,0
10568,03/21/12,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154,0
10569,03/21/12,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192,0
10570,03/21/12,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0,58,171,229,0
10571,03/21/12,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0,81,222,303,0
10572,03/21/12,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0,74,151,225,0
10573,03/21/12,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0,68,175,243,0
10574,03/21/12,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0,91,287,378,0
10575,03/21/12,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729,0
10576,03/21/12,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0,152,627,779,0
10577,03/21/12,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0,86,496,582,0
10578,03/21/12,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374,0
10579,03/21/12,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251,0
10580,03/21/12,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,41,156,197,0
10581,03/21/12,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0,37,88,125,0
10582,03/22/12,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41,0
10583,03/22/12,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30,0
10584,03/22/12,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6,0
10585,03/22/12,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7,0
10586,03/22/12,2,1,3,4,0,4,1,2,0.48,0.4697,1,0.0896,0,6,6,0
10587,03/22/12,2,1,3,5,0,4,1,2,0.48,0.4697,1,0.0896,2,32,34,0
10588,03/22/12,2,1,3,6,0,4,1,2,0.48,0.4697,1,0.0896,10,126,136,0
10589,03/22/12,2,1,3,7,0,4,1,2,0.48,0.4697,1,0.0896,29,332,361,0
10590,03/22/12,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598,649,0
10591,03/22/12,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277,318,0
10592,03/22/12,2,1,3,10,0,4,1,2,0.5,0.4848,1,0.0896,32,110,142,0
10593,03/22/12,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0,53,166,219,0
10594,03/22/12,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,48,224,272,0
10595,03/22/12,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298,0
10596,03/22/12,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,96,161,257,0
10597,03/22/12,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,102,202,304,0
10598,03/22/12,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,125,300,425,0
10599,03/22/12,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810,0
10600,03/22/12,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801,0
10601,03/22/12,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0,117,469,586,0
10602,03/22/12,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424,0
10603,03/22/12,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,66,308,374,0
10604,03/22/12,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,56,164,220,0
10605,03/22/12,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151,0
10606,03/23/12,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0,30,65,95,0
10607,03/23/12,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0,18,32,50,0
10608,03/23/12,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32,0
10609,03/23/12,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10,0
10610,03/23/12,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,0,3,3,0
10611,03/23/12,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0,5,29,34,0
10612,03/23/12,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0,6,110,116,0
10613,03/23/12,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346,0
10614,03/23/12,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,47,615,662,0
10615,03/23/12,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380,0
10616,03/23/12,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275,0
10617,03/23/12,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,131,187,318,0
10618,03/23/12,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,199,272,471,0
10619,03/23/12,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0,172,256,428,0
10620,03/23/12,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432,0
10621,03/23/12,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,191,281,472,0
10622,03/23/12,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,219,370,589,0
10623,03/23/12,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957,0
10624,03/23/12,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830,0
10625,03/23/12,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,213,473,686,0
10626,03/23/12,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445,0
10627,03/23/12,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,64,220,284,0
10628,03/23/12,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,53,218,271,0
10629,03/23/12,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,51,125,176,0
10630,03/24/12,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0,45,111,156,0
10631,03/24/12,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128,0
10632,03/24/12,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,14,55,69,0
10633,03/24/12,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,10,22,32,0
10634,03/24/12,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7,0
10635,03/24/12,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,0,4,4,0
10636,03/24/12,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,4,24,28,0
10637,03/24/12,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,25,45,70,0
10638,03/24/12,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,41,113,154,0
10639,03/24/12,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,96,153,249,0
10640,03/24/12,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,148,197,345,0
10641,03/24/12,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,98,175,273,0
10642,03/24/12,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,61,122,183,0
10643,03/24/12,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,62,134,196,0
10644,03/24/12,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,63,160,223,0
10645,03/24/12,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,118,172,290,0
10646,03/24/12,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,49,128,177,0
10647,03/24/12,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,47,68,115,0
10648,03/24/12,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137,0
10649,03/24/12,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133,0
10650,03/24/12,2,1,3,20,0,6,0,3,0.44,0.4394,1,0.194,31,80,111,0
10651,03/24/12,2,1,3,21,0,6,0,3,0.44,0.4394,1,0.194,16,88,104,0
